consommation,previsionJ
47776,47950
48222,48200
48230,48100
47987,48000
48252,48300
48625,48600
48453,48700
48804,48800
48839,48800
48898,48800
49212,49200
49535,49600
49160,49350
49456,49100
49958,49600
49326,50100
49404,49450
48876,48800
48690,48850
48699,48900
48579,48350
47838,47800
47633,47650
47241,47500
46937,47100
46660,46700
46420,46300
46004,45900
45695,45650
45363,45400
44782,45150
44974,44900
44226,44550
44402,44200
44530,44600
44912,45000
45088,45350
45862,45700
47136,47300
48660,48900
49543,49450
49848,50000
49361,49150
48418,48300
47657,47350
46191,46400
45285,45550
44452,44700
44114,43975
43287,43250
42628,42570
42218,41890
42220,42150
42641,42410
44204,43385
43549,44360
43781,44075
43218,43790
43200,42980
42329,42500
41885,41550
40410,40600
38939,39650
38552,38700
38736,38850
38441,39000
38460,38900
38132,38800
38427,38300
37526,37800
36615,37050
36054,36300
35878,35950
35434,35600
35087,35250
34726,34900
34841,34800
34648,34700
34798,35000
35139,35300
35787,35900
36297,36500
36925,37350
37969,38200
39367,39450
40527,40700
41524,41950
43008,43200
44394,44350
45530,45500
46143,46000
46540,46500
46902,46700
46878,46900
47329,47100
47320,47300
47642,47500
47650,47700
47800,47800
47926,47900
48097,48050
48205,48200
48067,48100
47942,48000
47720,48050
48083,48100
49220,48850
49237,49600
48976,49050
49161,48500
49824,49350
49255,50200
48927,49400
48426,48600
48094,48600
48182,48600
48225,48250
47838,47900
47490,47300
46836,46700
46327,46450
45874,46200
45791,46000
45600,45800
45258,45500
44913,45200
44571,44900
44455,44600
44211,44700
44528,44800
44670,45200
45407,45600
45468,46150
46547,46700
47511,48000
49014,49300
49882,50100
50336,50900
49998,50400
48932,49900
47981,48700
46684,47500
45777,46550
44856,45600
44420,44800
43852,44000
43091,43400
42412,42800
42508,42900
43027,43000
44571,43950
43668,44900
43551,44700
43337,44500
43190,43700
42437,42600
42101,41700
40787,40800
39164,39950
38938,39100
38984,39350
38777,39600
38946,39600
38699,39600
38916,39000
37821,38400
37488,37750
36859,37100
36697,36700
36079,36300
35549,35950
35458,35600
35132,35300
34889,35000
35024,35450
35639,35900
35962,36250
36358,36600
37364,37700
38384,38800
39692,39900
40745,41000
42003,42300
43421,43600
44683,44850
46076,46100
46562,46950
47323,47800
47455,47600
47385,47400
47458,47600
47813,47800
47999,47850
47911,47900
48169,47950
47979,48000
48071,48150
48358,48300
48514,48650
48999,49000
48688,48950
49029,48900
49346,49300
49348,49700
48622,49450
49075,49200
49593,49650
49008,50100
48957,49450
48207,48800
48206,48900
48204,49000
48163,48450
47379,47900
47267,47750
47070,47600
46394,47150
46030,46700
46122,46350
45668,46000
44935,45750
45107,45500
44563,45250
44626,45000
44207,44750
44380,44500
44678,45000
45186,45500
45296,46000
46206,46500
47645,47950
49035,49400
49864,49950
49765,50500
49017,49600
48089,48700
47127,47750
46079,46800
45318,45900
44112,45000
44152,44400
43218,43800
42463,43050
41969,42300
41930,43000
42462,43700
43872,44200
43335,44700
43249,44450
42722,44200
42759,43500
41746,41900
41428,41050
40074,40200
38820,39750
38303,39300
38793,39300
38256,39300
38425,38750
38025,38200
38238,37850
37268,37500
36750,37100
36451,36700
35722,36100
35271,35500
34891,35100
34701,34700
34731,34750
34556,34800
34689,35000
35030,35200
35785,35900
36382,36600
36948,37300
37861,38000
39489,39300
40380,40600
41810,42000
43382,43400
44432,44500
45627,45600
46590,46450
47020,47300
47131,47100
47091,46900
47318,47450
47614,48000
47867,48100
48057,48200
48106,48100
47939,48000
48141,48050
48089,48100
48430,48300
48583,48500
48482,48550
48378,48600
48800,49050
48778,49500
48122,49000
48679,48500
49085,49000
48551,49500
48208,48700
47968,47900
47780,47800
47759,47700
47837,47250
47110,46800
46860,46450
46516,46100
46035,45750
45312,45400
45115,45000
44984,44600
44230,44200
44088,43800
43812,43550
43494,43300
43154,43200
43613,43100
43923,43550
43824,44000
44101,44450
44913,44900
46062,46150
47229,47400
47826,47850
47958,48300
47495,47550
46909,46800
45943,45850
44966,44900
44137,44100
43694,43300
43275,42800
42385,42300
41770,41650
41614,41000
41576,41700
41951,42400
43449,43150
42913,43900
43266,43600
42611,43300
42467,42550
41538,41700
41984,41000
40109,40300
38777,39350
38165,38400
38558,38600
38069,38800
38380,38900
37775,39000
37972,38000
36584,37000
36002,36350
35528,35700
34928,35200
34471,34700
33962,34250
33567,33800
33229,33600
33176,33400
32993,33200
32872,33000
33365,33300
33437,33600
33695,33950
34133,34300
34774,34800
35075,35300
35545,35750
35972,36200
36413,36650
37050,37100
37600,37550
37994,38000
38390,38400
38638,38800
39124,39100
39356,39400
40018,39850
40297,40300
40753,40600
40885,40900
41403,41250
41553,41600
41881,41800
41989,42000
41942,42050
42039,42100
42885,42950
43451,43800
43210,43700
43796,43600
44064,44550
43512,45500
43332,44150
42534,42800
41843,42300
41735,41800
41934,41600
41160,41400
40861,41000
40354,40600
40394,40050
39816,39500
39459,39300
39271,39100
39070,38750
38990,38400
38827,38100
38545,37800
38516,38050
38788,38300
38805,38550
39413,38800
39734,39200
40600,39600
41534,40600
42997,41600
43913,42850
44222,44100
43804,43600
43220,43100
42162,42350
41052,41600
40422,40950
39929,40300
40071,39750
39084,39200
38653,38750
38500,38300
38642,38750
39075,39200
40758,40650
40571,42100
40561,41950
40062,41800
40525,41300
39650,39800
38052,38350
36712,36900
35417,35900
34734,34900
35093,35100
34623,35300
34871,35400
34487,35500
35072,34950
34173,34400
33478,33700
32761,33000
32445,32450
31675,31900
31167,31450
30666,31000
30463,30800
30408,30600
29767,30200
29878,29800
30146,30100
30204,30400
30035,30550
30489,30700
30718,30900
30976,31100
30935,31400
31506,31700
31710,32000
32320,32300
32515,32600
32921,32900
32895,33100
33285,33300
33850,33700
34113,34100
34725,34750
35435,35400
35908,35900
36446,36400
36974,37000
37608,37600
37724,37950
38379,38300
38457,38700
39061,39100
39690,39950
40442,40800
40510,40650
40898,40500
41274,41000
40703,41500
40432,40450
39647,39400
39194,39150
38925,38900
38654,38600
38179,38300
38333,37800
37819,37300
37327,36900
36675,36500
36592,36200
36152,35900
36037,35800
35794,35700
35565,35700
35728,35700
35663,35850
35764,36000
36419,36350
36857,36700
37121,37300
38080,37900
39274,39350
40656,40800
41651,41950
42058,43100
41724,42850
41521,42600
40857,41900
40304,41200
39865,40550
39153,39900
39254,39400
38608,38900
38008,38250
37622,37600
37893,37900
38378,38200
39806,39300
39465,40400
39626,40250
39128,40100
39354,39450
38360,38700
39119,38250
37787,37800
36471,37050
36034,36300
36436,36600
36155,36900
36399,36550
36003,36200
36256,35800
35150,35400
34610,34800
33897,34200
33339,33600
32806,33000
32514,32550
32040,32100
32250,32150
32096,32200
32445,32750
33026,33300
33962,33850
34203,34400
34869,35350
35979,36300
37433,37350
38321,38400
39759,39750
40829,41100
42079,42150
43012,43200
44264,44050
44920,44900
45614,45450
46040,46000
46033,46250
46483,46500
46601,46800
47009,47100
47256,47200
47351,47300
47830,47850
48057,48400
48187,48350
48302,48300
48455,48550
48731,48800
49189,49200
49436,49600
49081,48750
48644,47900
48244,48200
48273,48500
48319,48250
47926,48000
48155,48200
48257,48400
48509,48100
47769,47800
48000,47700
47513,47600
47026,46750
45893,45900
45785,45750
45728,45600
45488,45150
44860,44700
44375,44550
44071,44400
43942,44300
43799,44200
43894,44850
44465,45500
44850,46100
45914,46700
47106,48100
49070,49500
50229,50100
50476,50700
49915,50150
49068,49600
47713,48350
46734,47100
45617,46150
44853,45200
44222,44550
43513,43900
42776,43150
42139,42400
42237,42850
42710,43300
44296,44150
43699,45000
43695,44750
43195,44500
43291,43700
42388,42600
41742,41400
40064,40200
38712,39450
38493,38700
38919,39000
38642,39300
38807,39400
38735,39500
39052,38900
37997,38300
37104,37600
36633,36900
36280,36250
35442,35600
35010,35300
34868,35000
34729,35000
34814,35000
34717,35100
35015,35200
35749,35850
36328,36500
37052,37400
37951,38300
39236,39350
40206,40400
41469,41650
42655,42900
43799,44000
45129,45100
45971,45900
46735,46700
47192,47000
47296,47300
47483,47450
47577,47600
47816,47700
47798,47800
48079,47900
47986,48000
48230,48200
48343,48400
48528,48600
48768,48800
48847,48900
48787,49000
49762,49550
49794,50100
49494,49500
49345,48900
48805,49100
48397,49300
48704,48850
48573,48400
48462,48550
48423,48700
48604,48500
48108,48300
48070,47950
47668,47600
47096,47150
46698,46700
46067,46400
46149,46100
45046,45500
44923,44900
44827,44650
44428,44400
44263,44000
44375,43600
44590,44050
45056,44500
45230,44850
46478,45200
47884,46800
49705,48400
50004,48950
49978,49500
49400,48650
48671,47800
47510,46900
46320,46000
45510,45150
44473,44300
44079,43750
43087,43200
42618,42500
41934,41800
42234,42550
42474,43300
43909,43850
43477,44400
43517,44150
42835,43900
43016,43200
42038,42200
41519,41350
40278,40500
38961,39550
38531,38600
38667,38900
38330,39200
38485,39200
38517,39200
38665,38700
37968,38200
37215,37400
36369,36600
35821,36050
35354,35500
34856,35100
34541,34700
34338,34400
34122,34100
33948,34450
34647,34800
35250,35350
35509,35900
36506,36750
37383,37600
38503,38700
39640,39800
40674,41000
42050,42200
43311,43400
44553,44600
45421,45550
46467,46500
46499,46600
46726,46700
46965,46850
46964,47000
47078,47150
47266,47300
47530,47450
47568,47600
47778,47750
47905,47900
48060,48150
48222,48400
48703,48650
48916,48900
48922,49100
49246,49300
48551,48800
48398,48300
47963,48450
47525,48600
47543,48150
47675,47700
47658,47850
47699,48000
48055,47800
47582,47600
47674,47300
46982,47000
46764,46450
45928,45900
45794,45650
45455,45400
45186,45050
44721,44700
44855,44550
44755,44400
44358,44350
44340,44300
44469,44850
45104,45400
45555,46050
46587,46700
47970,48100
49757,49500
50284,50300
50495,51100
49926,50200
48967,49300
47866,48350
46821,47400
45621,46450
44796,45500
44306,44900
43627,44300
42890,43600
42426,42900
42357,43250
42843,43600
44469,44450
43670,45300
43680,44950
43186,44600
43174,43800
42196,42600
41727,41500
40330,40400
38867,39500
38671,38600
39011,38900
38666,39200
38803,39350
38689,39500
38980,38850
37997,38200
37090,37350
36409,36500
35981,36150
35545,35800
35165,35450
34965,35100
34751,34850
34526,34600
34623,34800
34803,35000
35535,35550
35924,36100
36600,36850
37574,37600
38828,38750
39758,39900
40843,40950
41816,42000
43258,43100
44242,44200
45186,45100
46053,46000
46425,46200
46426,46400
46671,46500
46657,46600
47076,46900
47245,47200
47099,47150
47149,47100
47228,47300
47492,47500
47775,47750
48000,48000
47970,48200
48402,48400
48622,48650
48633,48900
48244,48050
48067,47200
47457,47650
47379,48100
47814,47950
47810,47800
47846,48000
48119,48200
48016,48000
47584,47800
47779,47500
47235,47200
46636,46700
46209,46200
45476,46150
45504,46100
44970,45700
44580,45300
44196,45200
44140,45100
43544,44700
43725,44300
43888,45050
44064,45800
44635,46500
45930,47200
47271,48350
48688,49500
49266,49900
49268,50300
48571,49650
47842,49000
46704,47850
45633,46700
44668,45850
43930,45000
43699,44600
42681,44200
42121,43300
41847,42400
41568,42800
42164,43200
43630,44000
43258,44800
43076,44500
42719,44200
42852,43300
41648,41800
41269,41150
39901,40500
38445,39450
38273,38400
38363,38700
38058,39000
38383,38900
38020,38800
38343,38250
37513,37700
36500,36800
35695,35900
35561,35500
34934,35100
34545,34800
34309,34500
34300,34350
34208,34200
34350,34450
34542,34700
35153,35200
35579,35700
36077,36300
36688,36900
38061,37950
38822,39000
40058,40150
41185,41300
42376,42400
43493,43500
44141,44250
45002,45000
45684,45400
45843,45800
45779,45850
45853,45900
46309,46550
46291,47200
46890,47200
47162,47200
47032,46800
47042,46400
47282,46800
47204,47200
47418,47400
47601,47600
47478,47800
47811,48000
47509,47600
47441,47200
47264,47400
47191,47600
46589,47050
46523,46500
46491,46500
46544,46500
46432,46350
46227,46200
46559,45950
45883,45700
45521,45200
45205,44700
44857,44450
44008,44200
43498,43750
43209,43300
42897,43150
42947,43000
42934,42850
42675,42700
42982,43350
43423,44000
43734,44650
44724,45300
46143,46350
47643,47400
48199,48000
47984,48600
47650,48100
47028,47600
46041,46500
45005,45400
43965,44850
43831,44300
43280,43350
42036,42400
41619,41900
41491,41400
41397,41500
41798,41600
43328,42800
42832,44000
42734,43500
41874,43000
42172,42250
41042,41200
40998,40450
39519,39700
38392,38700
37583,37700
37824,38100
37508,38500
37916,38400
37248,38300
37610,37500
36516,36700
35597,35900
34886,35100
34440,34550
33808,34000
33372,33500
32841,33000
32784,32850
32521,32700
32320,32500
32183,32300
32621,32550
32640,32800
32731,33000
32954,33200
33428,33450
33547,33700
34182,34300
34730,34900
35188,35400
35936,35900
36735,36450
36997,37000
37345,37350
37676,37700
37845,37700
37720,37700
38352,38200
38675,38700
39097,39150
39389,39600
39847,39800
40044,40000
40563,40250
40488,40500
40706,40950
41278,41400
41663,41800
41936,42200
41746,42300
42321,42400
42008,42400
41788,42400
41170,41600
40921,40800
40561,40700
40651,40600
40782,40650
40668,40700
40811,40500
40315,40300
40272,39800
39318,39300
38920,39050
38808,38800
38021,38300
37796,37800
37538,37750
37670,37700
37086,37550
37425,37400
37790,37900
38350,38400
38817,39000
39507,39600
41172,41300
42409,43000
43147,43400
43324,43800
42873,43200
42063,42600
41442,41600
40420,40600
40101,40050
39287,39500
39299,39000
38368,38500
38198,38050
37905,37600
38140,38100
38359,38600
40375,39700
40015,40800
40131,40350
39572,39900
39962,39450
39237,39500
38724,38700
37712,37900
36003,37000
35258,36100
35548,33850
34320,31600
33630,31450
33090,31300
31840,31300
31441,31300
31006,31300
30962,31300
30882,31050
30917,30800
30573,30550
